Cluster
48
38
29
1
31
40
12
6
20
19
46
22
34
21
42
33
4
38
34
36
1
18
18
22
21
21
5
34
25
33
17
24
36
15
33
18
34
18
28
15
22
46
44
0
18
21
38
7
43
47
19
20
27
36
15
7
6
26
20
41
22
22
19
24
20
33
3
38
37
11
9
16
11
5
40
23
48
5
43
20
40
36
22
42
20
38
0
25
33
31
48
48
23
34
11
38
0
33
6
34
17
21
22
1
21
46
13
40
35
11
34
47
45
24
33
37
22
28
1
26
37
26
14
4
21
20
1
24
24
21
10
14
34
40
40
31
6
2
40
33
37
11
20
1
38
40
37
34
42
0
34
46
49
20
33
28
6
44
24
0
40
27
34
12
33
32
7
15
5
5
46
13
2
33
24
0
0
19
36
44
47
7
24
30
12
40
27
26
40
37
48
33
45
37
2
33
46
33
5
17
17
5
5
40
3
20
22
2
34
2
40
5
5
34
40
18
40
20
5
15
33
34
1
37
40
24
5
46
24
12
34
46
5
11
31
5
40
21
40
7
40
5
44
44
34
21
22
29
13
24
33
34
3
33
17
2
34
46
44
34
28
11
33
45
17
20
32
49
44
20
38
22
34
36
20
36
30
22
22
43
34
24
40
20
5
20
19
18
34
31
24
26
38
20
40
2
27
45
46
26
1
28
40
33
34
37
38
7
20
40
40
40
40
21
40
11
23
21
36
46
34
5
40
5
34
34
46
34
11
40
0
37
49
9
43
10
20
11
32
37
34
5
33
34
24
35
34
19
17
45
1
23
31
36
24
19
33
20
36
6
34
7
3
40
24
6
6
21
6
24
5
36
29
31
28
13
30
30
8
34
44
13
21
33
17
38
26
26
26
37
40
26
11
39
40
38
33
18
31
11
48
33
44
40
2
27
24
18
19
2
44
18
34
17
19
5
40
46
40
37
20
13
44
13
7
34
30
34
17
24
44
15
21
24
19
40
37
34
37
19
43
24
26
40
3
7
6
36
22
1
26
20
24
5
24
33
3
34
45
47
24
5
17
33
45
13
19
40
24
2
23
22
36
46
29
6
19
34
43
34
33
35
26
3
3
2
34
17
3
19
43
33
12
33
40
34
17
33
48
24
13
46
3
36
45
36
17
38
40
10
18
34
34
3
46
34
38
20
27
20
34
5
7
24
39
34
7
33
46
2
31
34
8
15
49
5
20
40
34
37
26
21
20
19
9
14
6
38
37
6
3
6
37
44
32
42
21
48
25
5
2
45
42
5
18
22
41
48
34
24
40
20
22
34
40
41
40
24
40
19
21
3
21
7
29
36
17
15
5
46
13
3
30
24
17
3
11
40
7
21
17
44
20
46
48
26
10
40
40
19
38
7
31
17
18
24
20
49
27
47
37
40
40
28
38
20
38
1
33
38
5
46
6
3
10
29
29
12
36
33
40
40
36
3
3
6
35
45
6
11
22
23
36
47
36
2
21
40
8
36
22
34
19
37
20
37
47
38
37
45
48
34
21
1
12
11
21
33
33
10
24
1
36
20
45
49
30
33
30
3
37
13
1
37
2
40
24
34
38
32
33
37
34
20
31
48
23
6
21
34
1
33
21
7
6
34
19
49
20
33
34
2
38
29
44
15
5
25
26
19
0
34
12
33
38
19
11
22
31
32
48
36
40
9
5
35
33
27
48
45
5
33
13
46
2
38
3
36
26
6
6
46
29
29
38
6
7
40
11
34
1
36
49
19
25
33
25
18
21
33
39
49
38
22
36
30
42
41
43
47
34
3
6
21
46
30
24
0
11
24
0
48
19
12
13
34
5
4
24
13
19
43
10
45
34
49
24
5
19
22
6
5
2
6
28
40
18
20
44
19
3
34
20
30
45
15
38
42
34
35
38
37
11
40
43
31
2
21
36
46
30
34
11
24
29
3
7
36
11
3
15
40
5
44
5
24
21
34
16
27
39
33
25
38
5
37
1
27
40
48
17
6
7
19
15
2
37
32
5
34
1
3
13
2
0
34
24
15
21
36
34
26
23
34
33
0
6
21
36
46
47
14
26
17
10
5
44
34
3
48
13
35
1
5
17
28
20
42
33
3
3
0
38
14
3
34
20
29
34
15
2
17
19
44
28
19
31
6
34
34
21
20
3
44
38
16
17
48
27
15
26
34
7
40
41
6
49
38
44
34
18
30
32
34
44
38
3
3
2
27
44
5
34
44
24
15
22
2
34
27
9
21
44
31
44
8
36
45
27
34
4
5
37
34
24
43
34
19
3
34
18
37
27
37
47
41
3
0
31
26
3
37
19
34
36
29
5
2
34
9
36
19
36
18
32
36
34
3
48
11
8
27
33
41
35
38
1
48
40
20
36
20
41
31
33
29
5
48
27
20
34
34
10
40
49
44
34
20
25
8
28
17
5
9
12
15
22
33
21
4
40
2
17
37
24
43
38
1
11
15
34
13
26
27
8
14
44
27
30
11
28
33
21
11
27
12
9
27
33
11
36
4
36
5
9
26
10
29
20
29
6
36
20
31
29
33
34
21
3
38
5
34
48
22
13
6
25
37
3
15
7
11
36
5
29
16
27
18
40
27
27
18
24
5
40
15
37
34
8
18
13
37
11
36
27
3
23
37
21
21
40
2
20
6
47
5
41
27
36
37
36
3
41
3
34
1
31
46
11
30
17
27
36
42
34
1
33
11
18
32
40
8
5
40
11
17
7
16
33
44
36
47
33
32
40
26
20
48
1
29
20
34
14
46
36
27
10
20
27
20
41
22
38
0
23
23
42
43
15
33
41
34
18
23
34
38
13
43
36
27
18
18
33
7
26
27
2
34
24
30
1
34
33
36
11
41
18
36
38
41
31
36
33
44
34
4
34
7
0
34
34
34
38
4
10
34
48
36
1
6
13
28
15
22
3
45
24
37
7
34
1
47
19
3
40
5
2
40
29
49
31
26
48
27
12
2
34
11
4
12
25
37
45
2
27
8
1
1
33
21
21
31
2
27
23
24
37
21
26
36
40
5
37
24
24
27
6
14
38
11
45
2
19
8
28
37
9
25
20
34
1
33
49
20
27
29
29
6
7
34
40
37
34
24
34
24
2
32
25
41
5
34
24
0
8
36
40
37
17
27
40
47
44
38
34
1
37
17
30
49
28
15
34
7
34
15
4
40
20
20
6
19
25
34
2
6
11
4
36
31
18
10
34
11
11
14
49
36
26
38
38
5
11
36
27
19
24
40
21
40
1
36
40
18
34
18
37
33
31
18
27
37
10
29
26
34
5
5
24
17
15
25
32
38
34
49
33
33
48
11
25
2
6
46
7
40
27
24
24
19
24
24
40
18
40
27
36
35
24
22
24
15
37
40
42
25
34
24
32
34
28
47
40
26
13
20
40
6
40
27
39
20
29
5
40
40
40
40
18
20
34
30
19
5
20
21
33
28
36
20
19
48
22
18
40
40
34
19
18
22
10
16
29
38
33
20
6
30
24
20
34
42
24
22
5
0
2
40
22
19
48
27
17
24
20
34
5
7
49
38
23
30
30
33
44
21
38
21
32
14
24
38
33
1
30
0
20
43
21
48
32
20
25
21
20
45
29
30
19
38
37
34
20
3
47
33
31
43
26
41
38
5
34
21
18
22
34
44
33
33
32
34
37
27
21
36
34
7
36
34
33
34
15
5
34
1
20
40
20
7
17
47
26
27
48
5
31
27
36
34
13
2
17
24
43
26
1
24
30
40
34
16
48
44
33
40
3
4
37
42
23
19
5
24
13
46
46
40
31
11
21
19
10
20
18
11
1
39
0
24
19
17
23
42
20
31
37
23
40
46
15
5
5
44
44
22
9
49
48
27
3
33
20
17
8
24
6
49
36
14
40
12
37
20
44
20
48
34
31
17
3
43
32
4
15
34
37
44
39
20
38
5
3
21
38
49
25
31
20
46
28
31
36
24
17
3
9
3
20
20
24
7
5
37
11
43
36
40
48
26
32
22
20
37
43
48
24
6
31
43
19
20
32
39
43
21
24
24
48
13
43
36
32
1
1
1
36
27
20
21
3
40
15
40
48
12
43
10
1
43
10
2
31
37
24
44
12
12
42
28
13
8
49
42
22
36
21
9
21
31
43
40
0
48
47
40
37
23
21
40
48
24
38
7
3
8
6
40
18
29
33
30
14
27
15
44
27
21
33
11
44
22
43
24
19
34
28
33
5
21
11
17
12
6
40
0
27
38
3
27
3
31
26
34
26
30
24
24
2
38
46
21
19
21
31
21
30
44
20
32
15
38
40
22
14
20
5
33
5
3
41
34
49
36
34
10
41
6
48
38
27
5
48
32
21
6
33
40
47
0
38
35
48
12
40
38
36
40
33
16
5
38
40
34
40
20
27
31
1
41
20
26
22
34
7
43
48
21
38
13
17
31
21
34
39
20
11
44
37
23
20
3
38
33
17
48
33
11
38
17
24
35
15
36
11
43
5
8
46
30
24
44
12
4
34
34
38
10
33
38
20
47
11
36
43
11
8
15
11
47
15
11
15
37
32
30
17
7
34
33
22
36
20
20
22
20
0
36
21
13
12
32
17
44
31
22
34
36
21
4
38
9
11
33
36
19
16
22
43
43
0
5
13
44
0
33
39
36
22
49
40
33
49
19
23
2
13
44
33
10
13
30
49
38
48
17
36
8
4
5
32
15
13
33
38
37
28
18
13
21
27
0
32
1
2
40
25
26
30
34
44
1
25
20
48
42
8
19
43
38
22
44
34
17
31
13
38
24
38
13
38
17
22
21
15
45
48
6
20
26
31
48
37
15
8
11
36
34
36
17
19
34
5
27
36
0
34
22
40
41
34
21
34
6
43
1
36
29
34
26
44
33
27
15
32
18
11
34
11
31
12
34
2
10
18
5
48
37
39
36
38
13
41
24
18
6
34
3
19
10
20
15
32
8
34
2
46
33
44
44
20
21
37
39
28
24
27
32
1
49
30
41
11
19
17
38
24
32
35
47
44
31
28
21
41
34
36
11
8
38
29
41
20
2
21
40
20
15
38
20
2
11
26
1
23
34
24
42
7
41
8
8
48
13
36
31
24
18
0
0
5
13
34
39
2
19
36
36
44
13
3
18
28
3
2
36
49
38
1
18
31
43
34
11
34
34
32
27
1
40
48
21
8
5
6
20
44
40
24
3
25
13
27
11
42
20
17
2
35
0
30
3
29
5
45
36
29
23
21
25
20
33
48
15
22
34
46
37
15
33
15
36
42
0
19
37
20
32
44
8
46
29
46
29
46
42
29
46
5
33
28
5
20
42
12
46
2
1
21
27
7
20
40
15
31
34
20
37
2
5
6
29
1
26
11
33
33
48
1
6
38
46
29
46
2
29
42
36
3
3
24
43
20
34
13
18
40
37
17
21
23
40
40
2
3
25
6
34
24
40
6
34
46
2
6
46
42
24
18
34
33
21
1
36
37
5
16
7
21
6
27
34
37
6
42
6
40
17
29
40
5
6
46
44
19
37
32
33
34
40
17
24
45
34
22
20
46
40
34
2
21
21
5
48
27
36
38
36
24
29
21
36
46
21
6
6
34
30
3
9
7
5
24
34
21
24
19
34
21
24
37
3
36
36
42
37
27
22
0
24
20
29
26
29
5
17
5
10
48
1
15
24
20
38
37
46
24
43
20
21
24
5
46
48
37
6
37
20
19
34
5
19
34
40
24
6
5
7
22
37
5
21
36
18
17
3
48
34
29
21
42
27
34
12
40
40
36
19
19
36
33
7
24
7
5
40
6
3
15
15
21
6
33
41
34
40
33
23
12
26
40
5
7
6
7
33
5
5
43
46
17
21
24
34
19
19
21
40
34
21
37
1
46
20
21
20
40
29
20
33
20
1
40
43
37
34
5
20
19
33
5
21
40
1
21
7
34
48
0
34
36
3
18
36
5
21
40
17
1
36
6
40
43
3
6
36
21
6
24
6
24
36
37
37
19
36
36
31
34
42
22
5
3
3
34
3
6
42
0
7
8
37
1
21
39
34
11
18
34
21
10
40
17
6
6
7
17
6
46
21
13
24
36
3
19
5
40
43
34
41
24
36
40
20
46
24
2
7
5
36
45
17
2
24
34
37
37
47
33
34
16
41
46
36
26
19
46
17
21
1
34
17
5
7
17
47
21
1
17
21
7
34
24
9
34
5
24
5
42
36
18
24
29
12
40
21
24
41
3
22
21
26
37
20
40
38
39
7
37
5
17
40
40
36
40
27
19
44
45
13
11
40
44
20
22
27
22
33
43
10
17
43
26
46
37
7
2
21
36
2
6
48
23
48
33
37
3
41
38
23
29
17
25
7
26
19
33
24
43
33
20
32
33
12
5
45
7
17
33
22
26
15
26
34
32
3
8
40
24
40
35
23
15
36
22
40
40
2
24
2
0
33
46
44
33
2
49
12
2
33
26
20
12
12
4
12
17
46
12
0
17
12
33
33
33
33
21
34
24
40
40
7
24
21
21
37
22
36
2
17
18
4
5
34
28
21
24
19
24
34
45
27
1
19
21
36
36
40
20
2
40
20
36
19
24
34
24
37
26
40
38
23
49
6
0
33
26
17
4
24
26
22
27
17
34
34
22
36
37
33
17
34
44
12
20
1
37
32
49
11
20
24
16
7
40
43
45
42
36
48
13
22
31
17
48
36
12
17
47
15
22
33
2
30
33
19
1
32
11
19
33
2
27
26
12
36
19
19
34
12
12
24
17
33
17
18
30
6
22
9
47
22
43
33
9
6
34
19
1
12
12
17
24
31
38
12
42
26
20
27
48
24
36
32
11
25
41
48
7
12
17
18
33
1
16
40
11
38
33
13
44
41
39
22
3
46
1
12
17
22
21
34
21
27
17
24
33
26
12
8
22
47
13
27
39
40
22
40
12
24
40
36
34
27
17
3
12
49
25
20
24
33
1
40
16
16
24
37
11
26
29
16
29
34
21
30
43
32
29
6
47
8
32
49
7
27
37
25
33
24
34
33
46
33
40
5
33
12
30
12
12
2
2
33
13
46
0
12
13
12
17
12
34
33
38
17
0
10
12
12
49
0
12
30
13
34
8
21
14
7
7
40
5
15
49
17
36
13
45
26
33
20
28
27
17
17
2
24
20
5
10
25
40
34
20
34
18
28
44
27
33
22
33
32
22
30
34
12
0
37
19
31
7
3
12
30
28
31
20
21
12
20
7
21
38
2
17
12
12
12
12
46
12
24
12
12
12
12
44
20
12
34
44
12
44
33
20
17
2
34
17
26
24
24
17
34
12
17
12
1
17
17
17
34
37
2
19
12
36
33
22
24
24
31
12
34
12
12
2
20
48
49
40
32
48
44
33
40
4
21
21
20
31
25
20
12
34
28
12
13
26
38
40
7
20
33
1
38
24
24
40
7
22
21
27
11
1
7
20
2
19
33
15
32
11
34
5
21
34
2
33
26
20
17
21
7
31
37
37
21
34
21
31
44
11
26
15
15
33
12
12
40
17
37
15
24
13
1
12
12
12
2
33
7
8
0
33
32
43
46
9
5
49
36
26
30
19
22
3
47
1
25
17
30
1
36
36
42
33
31
12
12
12
7
24
12
12
12
12
33
12
12
33
31
31
41
20
34
7
4
22
34
24
13
17
26
49
49
2
17
33
12
46
12
24
12
17
17
38
24
33
12
33
33
33
18
12
12
44
44
21
12
12
17
40
27
0
33
17
17
20
34
24
40
24
35
40
13
22
17
21
19
36
47
36
0
17
12
12
12
24
17
21
7
1
24
20
30
12
0
15
33
32
27
19
1
30
37
7
21
20
17
2
0
38
48
33
33
34
33
38
34
24
36
36
26
48
37
11
7
26
9
26
15
33
40
25
45
26
40
27
16
49
29
27
47
21
24
24
22
2
49
12
36
19
17
22
48
20
34
37
17
34
21
40
34
37
24
5
24
6
24
21
20
17
17
31
33
24
12
12
33
0
12
12
22
40
26
2
34
20
5
7
39
17
12
18
40
26
30
36
14
21
33
12
33
13
49
0
12
12
17
7
12
21
15
5
12
12
2
44
2
27
2
33
29
38
36
47
49
21
2
2
22
19
26
2
46
33
27
26
36
15
20
36
19
22
37
49
19
33
0
5
29
19
43
21
22
38
7
2
26
22
34
24
44
21
33
26
34
34
19
11
15
40
32
21
26
20
22
7
0
33
17
2
24
38
17
22
33
27
20
28
34
22
33
21
34
34
34
27
12
33
11
34
38
12
24
36
26
23
24
7
12
17
22
22
20
2
2
20
12
8
32
12
10
25
22
2
34
13
8
43
33
2
29
27
31
8
33
22
22
18
26
22
34
44
36
28
34
26
2
17
15
24
32
36
11
44
38
38
1
20
31
22
24
33
1
33
36
33
40
16
20
37
31
34
46
26
8
34
30
33
24
40
20
40
5
11
22
26
10
26
24
11
40
40
22
24
19
33
21
36
36
17
37
17
46
26
35
19
34
44
23
21
28
12
34
33
12
7
30
12
12
12
2
24
2
44
2
38
12
31
2
46
38
12
28
0
17
40
37
2
2
33
5
1
44
24
21
40
21
49
26
29
40
7
29
21
1
16
26
3
40
16
33
28
26
3
40
11
24
34
38
26
20
36
7
22
33
34
20
11
10
45
2
25
22
22
45
33
15
34
32
48
43
43
10
25
33
13
26
16
40
34
34
37
20
2
3
5
32
31
44
43
17
20
16
36
26
29
24
36
2
48
33
32
27
45
46
20
44
11
11
12
20
49
32
19
2
21
17
11
40
24
33
48
27
33
26
12
12
12
5
38
2
31
20
26
11
32
48
21
5
40
26
37
27
20
43
27
28
40
40
17
17
7
6
24
26
21
17
37
37
7
5
20
34
7
40
7
46
36
31
47
21
34
34
20
24
25
10
40
3
24
12
27
43
48
27
8
24
47
5
33
11
36
33
31
26
26
37
26
18
22
13
12
16
28
15
5
27
44
33
21
19
27
24
33
34
36
33
46
38
20
33
20
38
18
38
22
9
24
15
16
27
37
34
7
26
2
12
12
17
21
24
7
24
2
12
7
28
19
38
12
2
12
12
7
49
12
26
17
0
24
0
36
21
12
27
48
39
9
22
22
26
32
49
34
12
13
24
28
33
34
31
49
13
29
5
26
32
13
16
28
20
28
2
7
33
19
6
7
34
17
6
17
19
17
19
17
20
24
17
17
17
37
24
26
27
5
33
33
27
5
33
36
12
21
47
24
33
27
38
15
20
25
24
7
44
12
24
36
28
47
26
26
22
10
26
27
16
33
37
28
47
8
37
11
27
33
33
24
24
38
33
30
24
33
12
2
22
20
20
17
17
33
12
0
12
19
7
24
41
33
12
33
33
49
33
26
33
2
17
27
49
17
20
26
26
7
0
49
15
28
46
31
2
20
5
22
17
17
5
42
44
12
20
38
44
8
12
17
40
45
33
5
17
16
36
30
27
11
18
16
6
47
17
33
11
34
2
10
38
36
44
32
38
40
40
36
26
20
27
37
47
26
40
15
13
22
36
12
33
36
34
8
27
36
36
28
49
27
17
33
33
5
30
24
34
33
34
38
30
12
12
24
23
33
44
28
40
21
21
26
34
24
34
49
29
17
12
20
20
33
11
27
25
7
5
38
17
12
12
13
44
31
22
24
33
21
17
2
38
21
19
33
49
33
27
12
38
24
17
5
24
7
7
26
21
12
36
21
36
40
6
22
5
30
27
29
33
36
34
34
34
13
48
24
44
34
48
13
12
2
12
12
17
20
17
24
12
24
34
17
12
33
48
24
12
37
24
12
44
22
44
17
17
28
23
1
34
32
26
24
33
1
44
11
43
11
26
48
48
48
8
0
34
33
17
46
49
22
33
46
34
44
2
34
24
17
46
19
28
2
21
17
37
26
5
17
12
21
34
38
38
33
44
12
33
49
46
34
33
24
13
33
33
33
2
11
11
24
17
21
2
40
19
26
7
7
28
25
32
13
9
5
34
49
28
13
46
19
27
2
33
12
33
33
29
33
12
13
43
2
12
38
44
34
46
17
26
11
12
22
32
12
21
24
5
26
43
34
3
36
46
37
20
40
17
17
44
37
17
32
40
10
0
21
27
22
23
20
9
2
24
19
20
9
24
27
8
34
33
24
2
14
25
26
20
20
24
12
12
0
46
34
33
33
12
17
12
33
2
28
48
12
2
37
45
33
37
28
43
40
37
36
7
40
31
17
40
2
22
28
27
11
27
25
23
38
24
2
35
40
40
34
5
44
11
2
2
33
24
22
17
12
49
7
17
7
2
34
17
12
5
11
12
12
37
38
49
38
33
46
17
17
10
47
21
12
41
34
2
26
11
46
0
12
17
33
12
12
12
12
7
17
17
34
21
28
5
33
25
0
27
20
29
29
26
30
22
21
24
30
34
22
8
32
13
34
34
33
17
8
36
31
1
2
33
37
21
17
11
43
7
5
40
26
25
47
21
2
21
12
12
38
33
24
0
11
1
31
12
17
46
37
7
13
33
8
12
13
0
32
16
16
24
1
22
22
20
33
4
13
15
28
26
34
12
21
19
5
19
19
37
17
37
1
34
22
21
26
11
37
22
21
33
45
20
40
5
5
17
3
12
7
26
28
27
5
5
2
46
12
37
12
12
21
17
34
12
17
22
15
26
40
2
7
29
2
38
2
49
24
13
11
22
28
24
32
19
15
17
4
34
44
7
20
24
34
19
40
22
24
20
28
9
28
38
22
43
7
40
26
24
20
13
17
12
48
33
17
27
12
37
46
24
34
43
36
26
22
14
15
38
21
2
46
12
30
2
0
12
26
33
12
38
33
2
20
12
28
26
16
41
30
34
28
21
43
40
2
28
44
17
37
34
24
16
34
17
20
26
5
26
17
36
34
34
41
32
22
44
12
5
46
22
7
0
2
33
33
49
12
38
17
12
26
19
12
21
30
47
38
47
2
28
19
24
0
34
12
22
21
33
24
19
33
24
24
20
20
26
40
40
5
37
26
37
26
21
37
5
24
5
17
24
19
7
21
24
44
25
34
36
24
7
17
24
24
43
26
37
8
24
33
37
10
20
26
26
36
46
40
40
5
36
46
40
17
33
2
33
17
17
17
48
17
12
12
13
17
24
7
12
12
12
15
48
2
24
12
13
44
2
28
0
38
0
49
38
20
26
21
26
38
26
33
5
3
11
33
34
20
20
19
7
2
36
32
33
34
49
17
24
24
17
28
26
22
46
11
43
5
46
2
37
37
17
20
24
37
12
12
7
17
12
7
40
9
49
34
33
31
2
24
33
7
7
12
13
33
42
38
20
21
5
17
7
40
26
40
37
26
40
34
34
5
7
34
36
40
24
34
32
7
7
34
17
0
12
34
20
12
34
20
17
17
31
12
47
48
33
20
49
13
38
33
44
19
37
48
44
1
40
26
24
40
2
40
31
33
7
27
19
34
40
26
21
21
37
17
2
7
32
29
29
46
12
28
28
37
36
33
9
19
11
36
20
36
6
19
17
1
34
17
17
38
17
15
37
2
27
47
5
34
12
30
13
36
24
7
7
24
22
5
47
19
20
27
6
33
44
36
19
33
7
24
33
33
47
22
12
12
24
13
31
26
5
32
44
24
43
9
5
20
38
7
21
47
22
33
33
1
24
22
5
7
18
46
43
28
27
34
48
17
44
29
21
22
17
17
17
7
38
12
33
33
49
12
49
2
7
9
17
10
19
19
21
34
20
28
46
40
1
21
12
36
26
34
36
22
33
2
17
44
17
27
33
34
7
19
31
48
37
19
2
37
33
2
20
34
22
33
17
24
12
19
30
46
40
33
2
40
17
6
11
40
19
19
24
26
24
6
2
24
46
46
46
46
5
40
24
7
37
34
24
24
7
21
49
17
21
24
31
38
20
12
40
40
26
7
0
22
43
34
24
34
40
20
40
24
34
19
36
19
19
26
29
7
34
11
19
24
17
2
21
28
11
24
36
17
34
2
34
22
46
12
34
21
21
7
37
12
36
26
37
3
34
37
29
48
26
38
32
4
17
11
40
32
38
21
33
47
32
37
26
12
22
19
2
19
2
37
38
33
2
1
24
40
40
36
15
44
36
40
24
34
27
31
34
34
36
34
24
21
44
33
48
14
28
40
34
26
17
24
17
31
12
24
17
9
27
28
17
49
31
7
17
22
49
28
31
37
2
26
22
40
40
34
1
37
10
2
28
13
2
23
12
12
6
17
0
24
46
5
36
21
24
20
29
46
34
34
37
37
24
24
7
29
7
27
26
20
4
26
34
21
21
24
21
29
13
7
37
21
34
5
40
26
42
24
5
21
37
21
5
34
38
48
19
1
21
19
44
18
27
22
7
34
16
20
40
27
5
17
11
20
40
40
26
7
7
17
34
24
17
34
10
7
15
25
2
20
40
10
6
7
17
17
7
23
24
20
7
7
24
2
12
24
17
20
24
37
17
17
2
7
11
33
32
49
45
27
17
12
31
49
36
28
22
27
17
38
17
2
36
33
13
24
28
43
2
33
17
22
31
36
20
22
34
11
36
27
24
21
11
40
19
20
19
5
26
15
43
40
34
21
40
20
8
19
1
33
17
7
24
49
19
29
20
28
12
41
6
24
34
24
47
19
5
34
46
20
34
31
34
34
17
18
15
24
34
40
17
46
41
24
17
6
17
5
41
46
17
5
34
34
5
1
36
36
18
37
17
5
34
40
21
17
37
5
7
31
17
20
2
26
34
33
37
17
34
36
24
36
1
23
32
26
41
20
18
5
34
3
3
5
27
8
36
34
21
21
24
19
26
36
34
34
40
24
40
24
6
21
7
17
24
34
13
29
27
42
3
34
34
20
34
7
17
40
34
5
42
11
24
40
5
7
21
44
34
17
37
48
3
29
22
20
21
45
46
47
23
21
24
20
26
5
13
26
17
36
24
34
24
24
24
6
46
40
20
38
27
34
22
38
38
8
36
32
44
38
33
33
17
24
24
34
26
26
11
6
46
5
12
46
33
36
40
20
33
37
46
28
12
21
15
7
2
34
33
24
8
34
7
24
34
24
